domain,severity,reject_media,reject_reports,public_comment,obfuscate
video.tii.space,suspend,False,False,,False
video.tippetarius.ru,suspend,False,False,,False
video.tkz.es,suspend,False,False,,False
video.toby3d.me,suspend,False,False,,False
video.trankil.info,suspend,False,False,,False
video.triplea.fr,suspend,False,False,,False
video.tryptophonic.com,suspend,False,False,,False
video.tum.social,suspend,False,False,,False
video.turbo.chat,suspend,False,False,,False
video.typica.us,suspend,False,False,,False
video.uriopss-pdl.fr,suspend,False,False,,False
video.ustim.ru,suspend,False,False,,False
video.ut0pia.org,suspend,False,False,,False
video.valme.io,suspend,False,False,,False
video.veen.world,suspend,False,False,,False
video.vegafjord.me,suspend,False,False,,False
video.veloma.org,suspend,False,False,,False
video.violoncello.ch,suspend,False,False,,False
video.voidconspiracy.band,suspend,False,False,,False
video.wakkeren.nl,suspend,False,False,,False
video.windfluechter.org,suspend,False,False,,False
video.wsforum.net,suspend,False,False,,False
video.ziez.eu,suspend,False,False,,False
videochina.net,suspend,False,False,,False
videoer.riversouldiers.dk,suspend,False,False,,False
videohaven.com,suspend,False,False,,False
videohosting.social,suspend,False,False,,False
videolovers.site,suspend,False,False,,False
videonaute.fr,suspend,False,False,,False
videos-passages.huma-num.fr,suspend,False,False,,False
videos.aadtp.be,suspend,False,False,,False
videos.ahp-numerique.fr,suspend,False,False,,False
videos.alamaisondulibre.org,suspend,False,False,,False
videos.ananace.dev,suspend,False,False,,False
videos.archigny.net,suspend,False,False,,False
videos.avency.de,suspend,False,False,,False
videos.b4tech.org,suspend,False,False,,False
videos.benjaminbrady.ie,suspend,False,False,,False
videos.bik.opencloud.lu,suspend,False,False,,False
videos.brookslawson.com,suspend,False,False,,False
videos.buceoluegoexisto.com,suspend,False,False,,False
videos.capas.se,suspend,False,False,,False
videos.cassidypunchmachine.com,suspend,False,False,,False
videos.cemea.org,suspend,False,False,,False
videos.charla.mx,suspend,False,False,,False
videos.cloudron.io,suspend,False,False,,False
videos.codingotaku.com,suspend,False,False,,False
videos.coletivos.org,suspend,False,False,,False
videos.collate.social,suspend,False,False,,False
videos.coopgo.fr,suspend,False,False,,False
videos.craddock.org,suspend,False,False,,False
videos.danksquad.org,suspend,False,False,,False
videos.digitaldragons.eu,suspend,False,False,,False
videos.domainepublic.net,suspend,False,False,,False
videos.draculo.net,suspend,False,False,,False
videos.dromeadhere.fr,suspend,False,False,,False
videos.explain-it.org,suspend,False,False,,False
videos.factsonthegroundshow.com,suspend,False,False,,False
videos.festivalparminous.org,suspend,False,False,,False
videos.figucarolina.org,suspend,False,False,,False
videos.foilen.com,suspend,False,False,,False
videos.fsci.in,suspend,False,False,,False
videos.funkwhale.audio,suspend,False,False,,False
videos.gamercast.net,suspend,False,False,,False
videos.gianmarco.gg,suspend,False,False,,False
videos.globenet.org,suspend,False,False,,False
videos.grafo.zone,suspend,False,False,,False
videos.hack2g2.fr,suspend,False,False,,False
videos.hardcoredevs.com,suspend,False,False,,False
videos.hauspie.fr,suspend,False,False,,False
videos.hush.is,suspend,False,False,,False
videos.hyphalfusion.network,suspend,False,False,,False
videos.icum.to,suspend,False,False,,False
videos.im.allmendenetz.de,suspend,False,False,,False
videos.iut-orsay.fr,suspend,False,False,,False
videos.john-livingston.fr,suspend,False,False,,False
videos.knazarov.com,suspend,False,False,,False
videos.koumoul.com,suspend,False,False,,False
videos.kuoushi.com,suspend,False,False,,False
videos.laliguepaysdelaloire.org,suspend,False,False,,False
videos.lemnoslife.com,suspend,False,False,,False
videos.lemouvementassociatif-pdl.org,suspend,False,False,,False
videos.lescommuns.org,suspend,False,False,,False
videos.leslionsfloorball.fr,suspend,False,False,,False
videos.librescrum.org,suspend,False,False,,False
videos.lukesmith.xyz,suspend,False,False,,False
videos.martyn.berlin,suspend,False,False,,False
videos.metus.ca,suspend,False,False,,False
videos.miolo.org,suspend,False,False,,False
videos.mykdeen.com,suspend,False,False,,False
videos.netwaver.xyz,suspend,False,False,,False
videos.noeontheend.com,suspend,False,False,,False
videos.offroad.town,suspend,False,False,,False
videos.openmandriva.org,suspend,False,False,,False
videos.ourselves.space,suspend,False,False,,False
videos.pair2jeux.tube,suspend,False,False,,False
videos.parleur.net,suspend,False,False,,False
videos.pcorp.us,suspend,False,False,,False
videos.pkutalk.com,suspend,False,False,,False
videos.pop.eu.com,suspend,False,False,,False
videos.pueseso.club,suspend,False,False,,False
videos.rampin.org,suspend,False,False,,False
videos.rauten.co.za,suspend,False,False,,False
videos.realnephestate.xyz,suspend,False,False,,False
videos.rights.ninja,suspend,False,False,,False
videos.ritimo.org,suspend,False,False,,False
videos.sarcasmstardust.com,suspend,False,False,,False
videos.scanlines.xyz,suspend,False,False,,False
videos.shmalls.pw,suspend,False,False,,False
videos.side-ways.net,suspend,False,False,,False
videos.stadtfabrikanten.org,suspend,False,False,,False
videos.supertuxkart.net,suspend,False,False,,False
videos.tcit.fr,suspend,False,False,,False
videos.testimonia.org,suspend,False,False,,False
videos.tfcconnection.org,suspend,False,False,,False
videos.thinkerview.com,suspend,False,False,,False
videos.torrenezzi10.xyz,suspend,False,False,,False
videos.trom.tf,suspend,False,False,,False
videos.ubuntu-paris.org,suspend,False,False,,False
videos.upr.fr,suspend,False,False,,False
videos.utsukta.org,suspend,False,False,,False
videos.viorsan.com,suspend,False,False,,False
videos.webcoaches.net,suspend,False,False,,False
videos.wikilibriste.fr,suspend,False,False,,False
videos.wirtube.de,suspend,False,False,,False
videos.yesil.club,suspend,False,False,,False
videos.yeswiki.net,suspend,False,False,,False
videoteca.kenobit.it,suspend,False,False,,False
videotube.duckdns.org,suspend,False,False,,False
vids.capypara.de,suspend,False,False,,False
vids.mariusdavid.fr,suspend,False,False,,False
vids.maxservices.wf,suspend,False,False,,False
vids.plan9.rocks,suspend,False,False,,False
vids.roshless.me,suspend,False,False,,False
vids.stary.pc.pl,suspend,False,False,,False
vids.tekdmn.me,suspend,False,False,,False
vids.thewarrens.name,suspend,False,False,,False
vidz.julien.ovh,suspend,False,False,,False
vierays.net,suspend,False,False,,False
view.voided.ee,suspend,False,False,,False
viewfinder.pro,suspend,False,False,,False
views.southfox.me,suspend,False,False,,False
vigaucho.eu,suspend,False,False,,False
vigilante.tv,suspend,False,False,,False
viidalepp.me,suspend,False,False,,False
vilelasagna.ddns.net,suspend,False,False,,False
villa-oita-pikapika.com,suspend,False,False,,False
village.feathertrail.fun,suspend,False,False,,False
vilmoskörte.de,suspend,False,False,,False
vim.town,suspend,False,False,,False
vinayaugustine.com,suspend,False,False,,False
vinegarinn.studio,suspend,False,False,,False
vintagepointofsale.com,suspend,False,False,,False
vinyl-41.de,suspend,False,False,,False
vinyldistractions.com,suspend,False,False,,False
vinzenz.social,suspend,False,False,,False
violet-apple-machine.fedicity.net,suspend,False,False,,False
violetists.violetism.com,suspend,False,False,,False
violette.lechantdesmuses.fr,suspend,False,False,,False
violvaio.home.blog,suspend,False,False,,False
vip.lucas-radke.de,suspend,False,False,,False
virtual-girls-are.definitely-for.me,suspend,False,False,,False
virtualkemomimi.net,suspend,False,False,,False
virtualrestaurantbrands.wordpress.com,suspend,False,False,,False
vis.social,suspend,False,False,,False
vis4valentine.com,suspend,False,False,,False
visalian.com,suspend,False,False,,False
visions.007media.ddns.net,suspend,False,False,,False
visitors.sk,suspend,False,False,,False
viste.pt,suspend,False,False,,False
visualnovels.social,suspend,False,False,,False
visualsquirrels.net,suspend,False,False,,False
vitaulium.nl,suspend,False,False,,False
vivacomestilo.tech.blog,suspend,False,False,,False
vivapy.wordpress.com,suspend,False,False,,False
vivaristics.net,suspend,False,False,,False
vivatucson.net,suspend,False,False,,False
vive.im,suspend,False,False,,False
vivere.uno,suspend,False,False,,False
vivinezz.hostdon.ne.jp,suspend,False,False,,False
vivoostream.wordpress.com,suspend,False,False,,False
vixen.zone,suspend,False,False,,False
vk5fj.net,suspend,False,False,,False
vkl.world,suspend,False,False,,False
vladluchin.wordpress.com,suspend,False,False,,False
vltava.cloud,suspend,False,False,,False
vmh.rest,suspend,False,False,,False
vmst.io,suspend,False,False,,False
vn.zohup.net,suspend,False,False,,False
vnecke.social,suspend,False,False,,False
vno.cloudpilot.lt,suspend,False,False,,False
vnop.org,suspend,False,False,,False
vnyanzo.com,suspend,False,False,,False
vocalconstructivists.com,suspend,False,False,,False
vocalodon.net,suspend,False,False,,False
vocaloid.social,suspend,False,False,,False
vocalounge.cafe,suspend,False,False,,False
vocationnet.com,suspend,False,False,,False
vod.ksite.de,suspend,False,False,,False
vod.newellijay.tv,suspend,False,False,,False
vods.juni.tube,suspend,False,False,,False
vogtland.social,suspend,False,False,,False
voi.social,suspend,False,False,,False
voiceofeast.net,suspend,False,False,,False
voiceover.actor,suspend,False,False,,False
void.0x0a.de,suspend,False,False,,False
void.danitheskunk.com,suspend,False,False,,False
void.holdings,suspend,False,False,,False
void.hostdon.ne.jp,suspend,False,False,,False
void.lgbt,suspend,False,False,,False
voidfarm.pw,suspend,False,False,,False
voidwood.online,suspend,False,False,,False
voip.social,suspend,False,False,,False
vol.red,suspend,False,False,,False
volksverpetzer.social,suspend,False,False,,False
volquardsen.photo,suspend,False,False,,False
volt.cafe,suspend,False,False,,False
voltage.vn,suspend,False,False,,False
volumetrics.social,suspend,False,False,,False
voluntarytube.com,suspend,False,False,,False
vonhaller.social,suspend,False,False,,False
vonsee.de,suspend,False,False,,False
vool.ie,suspend,False,False,,False
voragine.net,suspend,False,False,,False
vorbildergesucht.noblogs.org,suspend,False,False,,False
vore.boutique,suspend,False,False,,False
vorlon.space,suspend,False,False,,False
vorny-animals.online,suspend,False,False,,False
vortex.masto.host,suspend,False,False,,False
vortrag.drdeimann.de,suspend,False,False,,False
voskey.icalo.net,suspend,False,False,,False
votho.social,suspend,False,False,,False
vox.social,suspend,False,False,,False
voxpop.social,suspend,False,False,,False
voxtek.enterprises,suspend,False,False,,False
voyager.interstellar.flights,suspend,False,False,,False
voyager.lemmy.ml,suspend,False,False,,False
voyagersocial.inet.place,suspend,False,False,,False
vps.globaltech-hub.com,suspend,False,False,,False
vran.as,suspend,False,False,,False
vrbobeaufort.blog,suspend,False,False,,False
vrc-ins.net,suspend,False,False,,False
vrc-instance.xyz,suspend,False,False,,False
vrchat.today,suspend,False,False,,False
vrcjp.hostdon.ne.jp,suspend,False,False,,False
vrclub.social,suspend,False,False,,False
vreign.space,suspend,False,False,,False
vrnd.network,suspend,False,False,,False
vrparty.social,suspend,False,False,,False
vrse.my.id,suspend,False,False,,False
vrsimility.masto.host,suspend,False,False,,False
vshn.social,suspend,False,False,,False
vt.social,suspend,False,False,,False
vtdon.com,suspend,False,False,,False
vtgcomp.com,suspend,False,False,,False
vtor.me,suspend,False,False,,False
vtr.chikichiki.tube,suspend,False,False,,False
vtuber-life.jp,suspend,False,False,,False
vtuber.games,suspend,False,False,,False
vtuber.house,suspend,False,False,,False
vtubers.site,suspend,False,False,,False
vucica.net,suspend,False,False,,False
vulgarisation-informatique.fr,suspend,False,False,,False
vulpes.directory,suspend,False,False,,False
vulpine.pet,suspend,False,False,,False
vulpini.zone,suspend,False,False,,False
vuurvis.be,suspend,False,False,,False
vv.rdgx.fr,suspend,False,False,,False
vvv.lemmy.com,suspend,False,False,,False
vxq.com,suspend,False,False,,False
vyizis.tech,suspend,False,False,,False
vymazal.social,suspend,False,False,,False
vyos.social,suspend,False,False,,False
vyrse.social,suspend,False,False,,False
w.gbbowers.com,suspend,False,False,,False
w.pf.ie,suspend,False,False,,False
w1cdn.net,suspend,False,False,,False
w3c.social,suspend,False,False,,False
w650daisy.wordpress.com,suspend,False,False,,False
waag.social,suspend,False,False,,False
wacha.punks.cc,suspend,False,False,,False
wadetregaskis.com,suspend,False,False,,False
waf.social,suspend,False,False,,False
wafer.baby,suspend,False,False,,False
waff.club,suspend,False,False,,False
waha.work,suspend,False,False,,False
wahitomusongeadvocates.wordpress.com,suspend,False,False,,False
wahni.at,suspend,False,False,,False
waitforme.industries,suspend,False,False,,False
wake.0am.jp,suspend,False,False,,False
wakest.wordpress.com,suspend,False,False,,False
wakest.xexoxial.org,suspend,False,False,,False
wakoka.com,suspend,False,False,,False
wakuwaku.boo,suspend,False,False,,False
waldschrat.konkairos.de,suspend,False,False,,False
waldvogel.family,suspend,False,False,,False
walfie.dev,suspend,False,False,,False
walfu7.wordpress.com,suspend,False,False,,False
walgesang.fabfranke.de,suspend,False,False,,False
walkah.social,suspend,False,False,,False
walkwithme.today,suspend,False,False,,False
wallflowersocial.club,suspend,False,False,,False
wallofconfusion.org,suspend,False,False,,False
wallonie-bruxelles.social,suspend,False,False,,False
walthamstuff.com,suspend,False,False,,False
wanakacommunityworkshop.org.nz,suspend,False,False,,False
wanderers-waypoint.com,suspend,False,False,,False
wandering.shop,suspend,False,False,,False
wanderingdj.hostdon.ne.jp,suspend,False,False,,False
wanderingjon.com,suspend,False,False,,False
wanderingwires.net,suspend,False,False,,False
wandzeitung.xyz,suspend,False,False,,False
wang.nz,suspend,False,False,,False
wank.social,suspend,False,False,,False
wants.coffee,suspend,False,False,,False
waq.anqou.net,suspend,False,False,,False
ward2.bouvardia.icu,suspend,False,False,,False
wargamers.social,suspend,False,False,,False
warhammer.social,suspend,False,False,,False
warpday.net,suspend,False,False,,False
warubure.online,suspend,False,False,,False
washcan.social,suspend,False,False,,False
washington.communitynetwork.us,suspend,False,False,,False
waskanndas.at,suspend,False,False,,False
waskuisland.com,suspend,False,False,,False
wasnever.cool,suspend,False,False,,False
watch.44con.com,suspend,False,False,,False
watch.brvy.space,suspend,False,False,,False
watch.dinoleaf.com,suspend,False,False,,False
watch.easya.solutions,suspend,False,False,,False
watch.frostyfrog.net,suspend,False,False,,False
watch.geewiz.dev,suspend,False,False,,False
watch.goodluckgabe.life,suspend,False,False,,False
watch.ignorance.eu,suspend,False,False,,False
watch.jimmydore.com,suspend,False,False,,False
watch.kawen.site,suspend,False,False,,False
watch.libertaria.space,suspend,False,False,,False
watch.nuked.social,suspend,False,False,,False
watch.ocaml.org,suspend,False,False,,False
watch.onilynx69.live,suspend,False,False,,False
watch.snoot.tube,suspend,False,False,,False
watch.softinio.com,suspend,False,False,,False
watch.tela.moe,suspend,False,False,,False
watch.thelema.social,suspend,False,False,,False
watch.thepolarbear.co.uk,suspend,False,False,,False
watch.tubelab.video,suspend,False,False,,False
water.house,suspend,False,False,,False
waterauditca.org,suspend,False,False,,False
waterford.international,suspend,False,False,,False
waterlily.tokyo,suspend,False,False,,False
watts.refchat.net,suspend,False,False,,False
watzonmanor.com,suspend,False,False,,False
wavebird.party,suspend,False,False,,False
waveofinspiration5.wordpress.com,suspend,False,False,,False
wawa-huayuan.blue,suspend,False,False,,False
wawik.xyz,suspend,False,False,,False
wayland.social,suspend,False,False,,False
wayne.social,suspend,False,False,,False
waytoomuch.info,suspend,False,False,,False
wazifaforwealth.wordpress.com,suspend,False,False,,False
wb.dannyhorne.com,suspend,False,False,,False
wb.takesato.io,suspend,False,False,,False
wbrew.radom.pl,suspend,False,False,,False
we.defake.app,suspend,False,False,,False
we.snap.as,suspend,False,False,,False
we.tei.li,suspend,False,False,,False
we.weirdos.social,suspend,False,False,,False
weaknessisacrimeblog.wordpress.com,suspend,False,False,,False
wearables9.wordpress.com,suspend,False,False,,False
wearehillsboro.com,suspend,False,False,,False
weareprolife.net,suspend,False,False,,False
wearman.cyberwa.re,suspend,False,False,,False
weatherbot.xyz,suspend,False,False,,False
weatherby2378.social,suspend,False,False,,False
weatherishappening.network,suspend,False,False,,False
weaviate.community,suspend,False,False,,False
web-dev.social,suspend,False,False,,False
web.gnusocial.jp,suspend,False,False,,False
web.immers.space,suspend,False,False,,False
web.meierb.info,suspend,False,False,,False
web4.us,suspend,False,False,,False
webassembly.social,suspend,False,False,,False
webby1.net,suspend,False,False,,False
webcire.wordpress.com,suspend,False,False,,False
webdebolsillo.com,suspend,False,False,,False
webdev.so,suspend,False,False,,False
webdirections.org,suspend,False,False,,False
weblog.antranigv.am,suspend,False,False,,False
weblog.syuneci.am,suspend,False,False,,False
webmapping.social,suspend,False,False,,False
webperf.social,suspend,False,False,,False
webrocker.de,suspend,False,False,,False
webschale.de,suspend,False,False,,False
webtv.vandoeuvre.net,suspend,False,False,,False
webwizard.uk,suspend,False,False,,False
webworker.social,suspend,False,False,,False
webxr.social,suspend,False,False,,False
weddingweiser.de,suspend,False,False,,False
wedin.us,suspend,False,False,,False
wedistribute.org,suspend,False,False,,False
wee.press,suspend,False,False,,False
weebvr.social,suspend,False,False,,False
weed.reimu.download,suspend,False,False,,False
weekly.org,suspend,False,False,,False
weeklypost.home.blog,suspend,False,False,,False
weep.vivaldi.net,suspend,False,False,,False
wegottech.wordpress.com,suspend,False,False,,False
wehavecookies.social,suspend,False,False,,False
weheart.games,suspend,False,False,,False
weibo.zhangyuqing.cn,suspend,False,False,,False
weide.social,suspend,False,False,,False
weilnboeck.social,suspend,False,False,,False
weinfeste-der-pfalz.de,suspend,False,False,,False
weird.autos,suspend,False,False,,False
weirdgone.pro,suspend,False,False,,False
weirdo.network,suspend,False,False,,False
weirdo82.wordpress.com,suspend,False,False,,False
weirds.org,suspend,False,False,,False
weirdstar.stream,suspend,False,False,,False
weirdwords.org,suspend,False,False,,False
weiser.social,suspend,False,False,,False
weiterbildung.ping.de,suspend,False,False,,False
welcometo.squelfland.com,suspend,False,False,,False
wellbet51.blog,suspend,False,False,,False
wellcr.app,suspend,False,False,,False
welldn.net,suspend,False,False,,False
wellduck.me,suspend,False,False,,False
wellnesswithanand.com,suspend,False,False,,False
wellnote1.wordpress.com,suspend,False,False,,False
welsea.site,suspend,False,False,,False
welt.all.de,suspend,False,False,,False
weltenkreuzer.de,suspend,False,False,,False
welthuis.wordpress.com,suspend,False,False,,False
went2thebridge.org,suspend,False,False,,False
wer.social,suspend,False,False,,False
werblog.com,suspend,False,False,,False
werd.social,suspend,False,False,,False
were.party,suspend,False,False,,False
were.social,suspend,False,False,,False
werebeast.net,suspend,False,False,,False
weremember.social,suspend,False,False,,False
werewolf.town,suspend,False,False,,False
werm.world,suspend,False,False,,False
wersdoerfer.de,suspend,False,False,,False
wertier.de,suspend,False,False,,False
weserbergland.social,suspend,False,False,,False
westartthinking.in,suspend,False,False,,False
westbrit.ie,suspend,False,False,,False
westen.social,suspend,False,False,,False
westend61.social,suspend,False,False,,False
westergaard.blog,suspend,False,False,,False
westergaard.photos,suspend,False,False,,False
westergaard.video,suspend,False,False,,False
westerross.guide,suspend,False,False,,False
westpsyche.masto.host,suspend,False,False,,False
westvisions.social,suspend,False,False,,False
wetdry.world,suspend,False,False,,False
wetoot.xyz,suspend,False,False,,False
wetshaving.social,suspend,False,False,,False
wevegotbackissues.com,suspend,False,False,,False
weyhe.social,suspend,False,False,,False
weyr.social,suspend,False,False,,False
wf.fun.systems,suspend,False,False,,False
wf.glenplonk.fr,suspend,False,False,,False
wf.lavatech.top,suspend,False,False,,False
wf.meerjungfrauengrotte.de,suspend,False,False,,False
wf.r8z.us,suspend,False,False,,False
wf.sofita.noho.st,suspend,False,False,,False
wf.unixcat.net,suspend,False,False,,False
wf.zoner.work,suspend,False,False,,False
wgom.org,suspend,False,False,,False
whale.party,suspend,False,False,,False
what.entire.website,suspend,False,False,,False
whatco.me,suspend,False,False,,False
whatsahappyfamily.wordpress.com,suspend,False,False,,False
whatsupeh.ca,suspend,False,False,,False
whattohavefordinnertonight.com,suspend,False,False,,False
whatwasidoingagain.com,suspend,False,False,,False
wheelbearings.media,suspend,False,False,,False
wheelsonrentuae.wordpress.com,suspend,False,False,,False
whemic.xyz,suspend,False,False,,False
where.keri.is,suspend,False,False,,False
whereismysupersuit.com,suspend,False,False,,False
whereismytribe.net,suspend,False,False,,False
whereprayerscanlead.wordpress.com,suspend,False,False,,False
whet.whetmoser.com,suspend,False,False,,False
whinge.house,suspend,False,False,,False
whinge.town,suspend,False,False,,False
whiskers.bim.boats,suspend,False,False,,False
whiskey.umc.nc.to,suspend,False,False,,False
whisper.tf,suspend,False,False,,False
whisperingverses.wordpress.com,suspend,False,False,,False
white-gerbera.net,suspend,False,False,,False
white.fly.dev,suspend,False,False,,False
white.onesteprevolution.com,suspend,False,False,,False
whitehouse.org,suspend,False,False,,False
whitelakeisland.hostdon.ne.jp,suspend,False,False,,False
whitelily.blue,suspend,False,False,,False
whitelion.me,suspend,False,False,,False
whiterockhams.wordpress.com,suspend,False,False,,False
whitesmokebbq.social,suspend,False,False,,False
whitespashe.uk,suspend,False,False,,False
whitewomen.dog,suspend,False,False,,False
whoisnick.com,suspend,False,False,,False
wholesome.computer,suspend,False,False,,False
whoneedsabudget.cheap,suspend,False,False,,False
whoseknowledge.social,suspend,False,False,,False
whothehalal.wordpress.com,suspend,False,False,,False
whut.social,suspend,False,False,,False
why.161.sh,suspend,False,False,,False
whyso.social,suspend,False,False,,False
wibblur.social,suspend,False,False,,False
widemus.de,suspend,False,False,,False
widerweb.org,suspend,False,False,,False
widget.uk,suspend,False,False,,False
wienermobile.rentals,suspend,False,False,,False
wiesbaden.social,suspend,False,False,,False
wig.gl,suspend,False,False,,False
wiggle.website,suspend,False,False,,False
wiir.libtar.de,suspend,False,False,,False
wiki.style,suspend,False,False,,False
wikileaks.video,suspend,False,False,,False
wikimedia.social,suspend,False,False,,False
wikipediapodden.se,suspend,False,False,,False
wikipediavn1.wordpress.com,suspend,False,False,,False
wikis.world,suspend,False,False,,False
wiku.hu,suspend,False,False,,False
wilbo.tech,suspend,False,False,,False
wilcosky.com,suspend,False,False,,False
wildarrow.ink,suspend,False,False,,False
wildebeest.gmad.dev,suspend,False,False,,False
wildebeest.tooot.app,suspend,False,False,,False
wildente.vivaldi.net,suspend,False,False,,False
wildfire.social,suspend,False,False,,False
wildleague.org,suspend,False,False,,False
wildoutdoors.uk,suspend,False,False,,False
wildrye.com,suspend,False,False,,False
wildspaceproject.com,suspend,False,False,,False
willemswebstek.blog,suspend,False,False,,False
williamjrichardson.com,suspend,False,False,,False
williamscloud.space,suspend,False,False,,False
williamslusero.wordpress.com,suspend,False,False,,False
williamsonday.org,suspend,False,False,,False
willnorris.com,suspend,False,False,,False
wim.lol,suspend,False,False,,False
wimbearn.wordpress.com,suspend,False,False,,False
windbag.org,suspend,False,False,,False
windows11sucks.com,suspend,False,False,,False
winecountry.social,suspend,False,False,,False
winnick.io,suspend,False,False,,False
winrgirl.wordpress.com,suspend,False,False,,False
winther.social,suspend,False,False,,False
wir.muessenreden.de,suspend,False,False,,False
wirebird.com,suspend,False,False,,False
wired.bluemarch.art,suspend,False,False,,False
wired.fedicity.net,suspend,False,False,,False
wireless-iot.social,suspend,False,False,,False
wires.social,suspend,False,False,,False
wirnity.de,suspend,False,False,,False
wirtube.de,suspend,False,False,,False
wisc.social,suspend,False,False,,False
wisdomhole.com,suspend,False,False,,False
wisehex.social,suspend,False,False,,False
wisnuhendro.wordpress.com,suspend,False,False,,False
wisskomm.social,suspend,False,False,,False
wistodon.org,suspend,False,False,,False
witches.live,suspend,False,False,,False
witches.pub,suspend,False,False,,False
witches.rest,suspend,False,False,,False
witches.social,suspend,False,False,,False
witchlounge.ca,suspend,False,False,,False
witchy.ink,suspend,False,False,,False
withbrains.com,suspend,False,False,,False
witten.social,suspend,False,False,,False
wittenbrink.net,suspend,False,False,,False
witter.cz,suspend,False,False,,False
wiwi.blog,suspend,False,False,,False
wiwi.video,suspend,False,False,,False
wixfort.de,suspend,False,False,,False
wiz.social,suspend,False,False,,False
wizard.casa,suspend,False,False,,False
wizarding-world.icu,suspend,False,False,,False
wizards.business,suspend,False,False,,False
wizzards.club,suspend,False,False,,False
wizzzard.online,suspend,False,False,,False
wjlafrance.net,suspend,False,False,,False
wk30.com,suspend,False,False,,False
wkfa.org,suspend,False,False,,False
wkly.ws,suspend,False,False,,False
wlabs.de,suspend,False,False,,False
wmd.social,suspend,False,False,,False
wobbl.xyz,suspend,False,False,,False
wobbly.ninja,suspend,False,False,,False
wobscale.social,suspend,False,False,,False
woehl.social,suspend,False,False,,False
woem.men,suspend,False,False,,False
wohin.bachgau.social,suspend,False,False,,False
wohnzimmer.social,suspend,False,False,,False
wokka.be,suspend,False,False,,False
wolfbunny.lgbt,suspend,False,False,,False
wolfdo.gg,suspend,False,False,,False
wolfhaus.me,suspend,False,False,,False
wolfs.computer,suspend,False,False,,False
wolfschouten.nl,suspend,False,False,,False
wolfsgamingblog.com,suspend,False,False,,False
wolke7.meinzeug24.de,suspend,False,False,,False
wollig.social,suspend,False,False,,False
wolnosciowcy.pl,suspend,False,False,,False
wolthera.info,suspend,False,False,,False
wolvesare.sexy,suspend,False,False,,False
wombats.club,suspend,False,False,,False
womo.hohn.cloud,suspend,False,False,,False
wonderful.social,suspend,False,False,,False
wonkodon.com,suspend,False,False,,False
woodland.cafe,suspend,False,False,,False
woodwideweb.social,suspend,False,False,,False
woodworking.group,suspend,False,False,,False
woof.group,suspend,False,False,,False
woof.lokinet.uk,suspend,False,False,,False
woof.tech,suspend,False,False,,False
woofy.social,suspend,False,False,,False
woolly.monster,suspend,False,False,,False
woonopstandamsterdam.nl,suspend,False,False,,False
woowoowoo.com,suspend,False,False,,False
word.kajko.se,suspend,False,False,,False
word.undeadnetwork.de,suspend,False,False,,False
wordandsilence.com,suspend,False,False,,False
wordcraft.social,suspend,False,False,,False
wordmine.com,suspend,False,False,,False
wordnik.social,suspend,False,False,,False
wordpress.debian.social,suspend,False,False,,False
words.lmorchard.com,suspend,False,False,,False
words.of.goran.butor.ac,suspend,False,False,,False
words.silverkey.me,suspend,False,False,,False
wordsafterwhiskey.wordpress.com,suspend,False,False,,False
wordsmith.social,suspend,False,False,,False
wordsoups.com,suspend,False,False,,False
wordswithmepodcast.com,suspend,False,False,,False
wordswithmerle.com,suspend,False,False,,False
work-at-hospital.com,suspend,False,False,,False
workaholic.cloud,suspend,False,False,,False
worklifepsych.social,suspend,False,False,,False
workpress.plattform32.de,suspend,False,False,,False
workshopfisal.com,suspend,False,False,,False
world.museumsprojekte.de,suspend,False,False,,False
worlddoomflat.home.blog,suspend,False,False,,False
worldkey.io,suspend,False,False,,False
worldnl.com,suspend,False,False,,False
worldparty.xyz,suspend,False,False,,False
worldsportsboats.com,suspend,False,False,,False
worldtravel.photos,suspend,False,False,,False
worm.horse,suspend,False,False,,False
worst.computer,suspend,False,False,,False
wow.ohnenamen.ch,suspend,False,False,,False
wow.such.disappointment.fail,suspend,False,False,,False
woz.ap.social,suspend,False,False,,False
wp-activitypub.kher.nl,suspend,False,False,,False
wp-punks.social,suspend,False,False,,False
wp-social.net,suspend,False,False,,False
wp.rolandmoriz.de,suspend,False,False,,False
wp.selfhosting.rocks,suspend,False,False,,False
wpbuilds.social,suspend,False,False,,False
wpfriends.at,suspend,False,False,,False
wpmastodon.es,suspend,False,False,,False
wptoots.social,suspend,False,False,,False
wpwatercooler.com,suspend,False,False,,False
wrannek.de,suspend,False,False,,False
wrannek.me,suspend,False,False,,False
wrapping.marthaburtis.net,suspend,False,False,,False
wrestle.town,suspend,False,False,,False
wrestling.social,suspend,False,False,,False
wrily.foad.me.uk,suspend,False,False,,False
writ.live,suspend,False,False,,False
write.agates.io,suspend,False,False,,False
write.allships.run,suspend,False,False,,False
write.apreslanu.it,suspend,False,False,,False
write.askan.info,suspend,False,False,,False
write.braintube.com,suspend,False,False,,False
write.bz,suspend,False,False,,False
write.c7.io,suspend,False,False,,False
write.caelin.cloud,suspend,False,False,,False
write.controlfreak.live,suspend,False,False,,False
write.data.coop,suspend,False,False,,False
write.echoless.space,suspend,False,False,,False
write.emacsen.net,suspend,False,False,,False
write.ex7ra.es,suspend,False,False,,False
write.fossdle.org,suspend,False,False,,False
write.gef.ink,suspend,False,False,,False
write.graz.social,suspend,False,False,,False
